,f2,f3,f4,f5,f6,f7,f8
0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8,-0.3367888863604547,3.458008308294683,-1.1516441298564102,0.027777777777777776,0.3672650679105791,3.616898148148148e-05,0.014843251413648397
9,-0.34345854433371326,3.459656135492786,-1.1473256445780236,0.027777777777777776,0.3672650679105791,3.616898148148148e-05,0.014843251413648399
10,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14,-0.2269913320678354,3.9412649872411523,-4.974053261061814,0.027777777777777776,0.3672650679105791,3.6168981481481486e-05,0.014843251413648397
15,0.00013645667886752477,4.288510369640376,-3.9110997446456195,0.027777777777777776,0.3672650679105791,3.616898148148148e-05,0.014843251413648399
16,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18,-0.3535071838163839,4.690625487498952,-0.4862212582610143,0.027777777777777776,0.3672650679105791,3.616898148148147e-05,0.014843251413648399
19,-0.35869708424987135,4.69116078637383,-0.4833996674569239,0.027777777777777776,0.3672650679105791,3.616898148148148e-05,0.0148432514136484
