,f2,f3,f4,f5,f6,f7,f8
0,-0.7687271231186408,3.1409482105899063,-0.7790316216420798,0.25,0.7430468661946389,0.0,0.0067855310603231
1,-0.90951144976676,3.134911687898548,-0.6193967883494869,0.25,0.7430468661946389,0.0,0.0067855310603231
2,-1.400152389968711,2.3558925707968035,-2.209328295923868,0.25,0.7430468661946389,0.0,0.0067855310603231
3,-0.8261849062161497,3.0568174245814754,-0.7322119570723116,0.25,0.7430468661946389,0.0,0.0067855310603231
4,-0.640941365049362,2.6676992774317667,-1.371571314523804,0.25,0.7430468661946389,0.0,0.0067855310603231
5,-0.7311615480817499,2.6925744880346785,-1.1985272924725403,0.25,0.7430468661946389,0.0,0.0067855310603231
6,-0.7007427135290349,2.9947118041141483,-0.9485357093046084,0.25,0.7430468661946389,0.0,0.0067855310603231
7,-0.8092575718051958,2.988444812695836,-0.7943373525018113,0.25,0.7430468661946389,0.0,0.0067855310603231
8,-1.0901377013584037,2.084160589529021,-1.9487469145432628,0.25,0.7430468661946389,0.0,0.0067855310603231
9,-0.8091481171900448,2.457675615098629,-1.3941979003670937,0.25,0.7430468661946389,0.0,0.0067855310603231
10,-0.635617093895128,2.6865095483126886,-1.363101908486899,0.25,0.7430468661946389,0.0,0.0067855310603231
11,-0.7275877452122304,2.710025490937153,-1.190023380348699,0.25,0.7430468661946389,0.0,0.0067855310603231
12,,,,,,,
13,,,,,,,
14,-0.1412712292196829,3.694702806397903,-1.1077777727547455,0.25,0.7430468661946389,0.0,0.0067855310603231
15,-0.241313039458431,3.757556095749203,-0.9401663064099952,0.25,0.7430468661946389,0.0,0.0067855310603231
16,-0.744928585997565,2.61834638667173,-2.601328376478514,0.25,0.7730423191844022,0.0,0.0210609605012963
17,-0.5364766552719873,2.7161345839864643,-0.7391506635954378,0.25,0.7730423191844022,0.0,0.0210609605012963
18,-0.7010072488376702,2.6727695593384846,-2.5737598336117795,0.25,0.7730423191844022,0.0,0.0210609605012963
19,-0.5072500262475295,2.7797173616091198,-0.7649175569934498,0.25,0.7730423191844022,0.0,0.0210609605012963
